A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
218.1982,157.59543,829.03766,424.62735,321.91812,227.48441,300.82748,295.98309,199.35973,264.90146,328.16177,239.22586,135.02872,373.6402,551.07648,317.76703,410.44412,384.76047,578.08344,651.31573,627.62982,709.76813,369.75647,298.72574,447.63068,293.10324,371.38477,334.81873,193.34874,182.54468,285.55621,117.78113,178.40182,328.64597,116.97818,83.837532,154.26541,115.06219,113.37695,122.75664,154.5338,170.89766,125.73463,209.3652,105.07999,104.23074,104.35268,89.391823,100.8624,113.80677,82.412613,105.58472,117.35183,98.291153,75.991173,73.727249,68.695137,65.386787,62.21246,56.783474,61.305771,56.467331,48.232368,46.792099,47.232983,47.563427,46.901009,41.617695,37.275684,35.515678,32.508423,33.843937,33.457333,32.070465,27.970749,27.399456,25.881081,26.080698,25.022581,25.649004,23.822142,25.317009,23.224632,21.831329,20.19216,23.031679
236.05235,263.52457,727.45972,130.0533,95.241959,199.59137,365.43002,206.87152,240.48936,484.26733,195.20248,381.60104,172.46442,411.6424,417.08136,333.59052,425.56802,432.15973,564.09955,562.53333,652.95251,585.26752,263.39676,370.3512,343.65408,237.0038,509.14767,276.41931,285.41934,219.74153,213.73669,149.8165,180.11017,289.49762,126.97288,120.97594,145.26112,120.41672,107.31733,138.01024,122.9907,143.33261,125.0192,233.64967,113.99788,137.1526,98.018448,107.66244,95.045334,111.07458,98.26458,89.535599,127.23269,98.447281,78.727074,70.378593,84.281624,68.197144,75.862061,58.028412,63.8228,56.567265,53.572323,50.129269,47.977898,45.369415,44.758205,36.045052,36.113552,38.441799,34.207809,33.073826,34.899242,33.104179,27.614992,28.495359,26.276365,25.952646,26.282782,24.46014,25.4709,22.967949,23.801151,22.413246,21.256332,22.674385
283.36426,222.30717,655.9566,229.01065,173.364,187.95169,638.41101,320.51657,357.29517,264.8605,250.43913,396.47614,229.92369,316.04913,375.36237,261.28854,282.36804,387.23764,213.05072,277.46234,808.10114,803.83423,181.70978,333.44501,320.89514,223.95715,340.55936,236.10083,278.47275,201.3943,192.28488,121.44267,156.01682,319.95465,101.47967,132.97882,112.25494,74.027214,123.94433,106.68131,131.08344,142.73796,110.8042,261.57852,138.94159,88.270538,86.958221,107.03676,104.43452,110.13947,90.123154,77.878273,150.98853,74.225983,76.672112,77.677437,66.878334,73.087181,66.691048,73.797165,60.679279,58.435509,52.505867,49.777504,48.719151,45.748245,42.462879,37.607689,37.878956,36.812305,33.050617,33.677227,30.912489,31.365688,29.339174,28.964691,27.316771,25.269575,24.978857,24.518274,24.76033,22.640818,22.779306,23.550295,21.552071,22.583174
355.11401,311.57004,635.70245,306.48141,120.30122,292.71835,451.17328,175.36971,406.45065,472.28711,264.25732,277.70459,166.57323,368.64526,279.79153,316.22363,247.69188,353.76703,528.46613,480.66153,748.80566,825.42847,385.38306,303.16882,311.19217,278.58423,311.13654,171.92172,199.74438,246.17816,250.19771,132.6855,165.42007,284.62952,112.9956,110.15681,110.84422,91.231583,130.97789,112.09924,123.86838,146.47238,107.4201,184.99615,120.15752,76.067101,108.50528,103.99585,106.06213,119.23106,101.18197,87.285896,129.41174,83.489517,78.324081,67.249397,75.788528,76.55307,64.717155,57.926983,59.446632,57.368961,55.329514,48.448124,46.721539,42.77113,43.819424,41.563194,38.759815,39.932507,36.526291,32.12315,30.426304,31.261459,30.439013,26.598402,27.046227,25.880713,24.550381,26.897585,24.060738,25.720108,24.225275,23.291676,25.598515,21.651466
150.95819,257.27792,879.27948,247.19395,211.74075,469.61102,371.80713,279.14679,242.93854,348.40344,306.83469,469.43542,204.29015,336.96521,574.79443,417.44592,238.42691,366.52158,511.69998,314.61523,628.88727,651.50311,255.94083,207.25612,360.95145,293.02985,394.57318,200.54417,249.11122,196.38536,225.54823,96.943665,190.43239,351.3616,117.82269,121.99442,121.42306,110.87281,119.88036,92.531746,158.27896,168.2916,132.16315,153.41454,154.40373,118.43095,115.72736,100.07583,114.5451,108.91281,91.71315,92.145073,133.99736,90.514015,77.306534,80.632561,72.447144,74.289093,63.868496,62.161747,58.459045,57.555996,55.739635,50.999348,43.483582,39.83736,42.065109,42.329468,40.602299,35.788536,30.974106,35.028698,30.869038,31.560829,28.357882,29.92057,28.944506,26.883459,27.017365,27.28307,24.113773,23.808681,24.595203,24.644554,23.487537,23.22937
232.62614,140.25806,565.29486,362.07843,257.21674,196.28163,295.41858,129.25101,440.78894,325.78461,332.19968,276.64481,406.13443,307.35187,637.50909,232.45123,179.65331,478.40219,621.00684,542.57538,796.00659,479.86981,266.21365,358.38773,318.45981,278.56598,436.29474,251.29718,246.72141,204.49385,226.91782,117.96739,218.10515,272.44058,110.84038,144.69522,135.15985,127.64879,112.14133,117.24967,126.36452,157.27048,140.66447,169.53224,133.46675,104.55616,109.53582,102.0425,106.716,107.10217,88.45359,90.841385,149.44406,120.18813,80.992195,74.146492,82.720985,72.71965,67.921333,64.207687,55.089584,57.070278,54.429104,53.33025,49.873138,41.567966,45.918606,40.765705,36.205406,33.768425,36.823711,33.958733,31.321081,30.688805,26.060633,28.95554,25.574015,26.865086,24.273151,25.106855,23.574259,23.837738,21.579674,22.741356,21.97999,20.938643
180.35957,211.08745,564.14771,237.34618,193.49657,241.87202,249.35097,164.97009,268.26944,290.49573,421.46976,388.90973,210.81898,296.34604,632.23761,403.30804,230.09933,365.4823,479.63733,695.74683,634.00055,568.53918,301.46469,416.05768,462.25882,372.11557,457.94614,450.99017,174.51454,211.19948,219.22247,128.77623,162.70055,281.24908,175.02725,179.44119,108.57225,129.46059,84.954315,124.35849,135.21783,138.00687,129.19185,140.02321,118.89677,99.651649,95.796997,105.65135,104.82785,143.33311,115.67867,94.454933,111.89125,100.01691,78.185738,79.574432,71.964149,67.593185,63.758106,59.303646,61.709084,53.959415,53.266418,47.546391,44.470406,41.927738,39.081146,40.523415,38.100613,35.552738,35.360157,30.127695,30.637798,30.220024,27.45541,28.767382,25.828638,26.547661,25.022732,24.064217,23.652611,23.604574,23.185923,22.896223,23.229586,21.661329
258.89423,182.99074,674.62372,270.91806,131.46101,136.17136,221.59299,226.6731,374.42053,366.52463,396.01013,225.30278,275.61127,301.60809,381.93271,263.47025,411.40454,361.28647,525.93622,365.74176,877.68591,651.93323,208.06088,343.35977,422.81573,935.50824,768.51013,292.99069,196.23593,249.4935,251.79245,116.81888,186.89258,339.18945,149.36404,208.95267,178.2368,134.40436,110.88158,111.92482,145.65599,170.38837,195.86006,150.61871,128.54266,106.48319,97.963943,111.47026,97.379341,159.99809,101.1851,88.971283,121.68552,90.693565,82.252251,77.137596,76.406616,71.377281,66.862823,63.260834,60.789433,58.223915,51.185524,47.099705,49.527706,39.851608,43.921341,42.068153,37.82114,38.457649,39.038074,32.298965,32.367893,30.513094,30.441385,29.974281,27.488937,26.127819,25.111616,25.311388,23.33029,25.956652,24.919878,24.110579,22.330988,22.164991
377.70514,361.64841,691.71552,333.65472,411.52676,254.38515,460.07584,391.47089,509.03662,542.63477,335.504,261.98831,241.79694,211.89619,456.48389,352.65857,290.30563,280.03052,372.48288,382.96149,548.18079,342.59781,253.34702,403.85947,751.28107,574.51489,591.55804,193.31557,192.47472,259.68491,336.67621,122.68226,203.6015,269.43906,118.9963,144.73801,172.70111,105.74028,137.40488,154.74748,122.87896,162.54716,162.10133,121.72427,111.14752,102.12281,93.987373,126.48249,112.4128,122.42386,85.179756,99.398987,125.67487,91.597862,101.87991,94.248505,72.509636,71.140068,77.499031,63.584164,65.549461,60.544842,56.227726,47.1702,46.949474,45.749088,45.184952,39.658436,34.200333,35.465538,33.741566,30.765743,33.54044,31.340242,29.781128,30.48497,27.854828,26.049021,27.176182,25.334589,25.068142,24.164619,25.124874,23.036991,23.496277,23.143547
136.9921,116.15092,720.06525,374.91751,201.24052,225.88898,457.36218,270.22733,394.63248,390.69049,415.53995,343.43958,475.31989,243.29665,337.10803,293.85367,288.68027,378.72226,456.43964,563.93951,574.12292,465.39661,236.41733,270.71478,545.91559,322.7709,779.71124,398.68124,153.48972,209.52161,237.87849,205.60492,180.89955,359.04504,134.03522,123.02689,138.95863,113.98042,153.95792,151.51118,123.16507,113.27288,137.72484,160.87459,116.28671,103.1549,103.17198,111.92751,106.26752,138.10065,72.143646,84.152191,120.01382,101.78008,85.1847,81.159676,79.259964,73.994911,67.582779,54.531353,58.35965,57.561272,50.755112,49.178864,44.403053,41.628456,39.666313,35.753433,42.897648,37.173515,33.097935,36.593483,34.609917,30.217989,25.393843,29.676485,25.900265,27.277197,24.677771,25.966154,22.781305,23.999277,24.079329,22.689722,24.038736,23.126612
200.70064,193.49533,739.31567,353.81436,190.13785,325.49481,447.57373,129.91631,231.97415,435.85422,448.98248,342.19376,135.42366,414.48691,524.19696,200.17732,307.41379,239.66914,519.37286,515.51642,557.84698,484.89429,267.28537,360.40515,453.49194,456.05106,734.76837,652.96344,279.07761,310.73471,278.17896,121.82032,241.68507,330.04364,159.26286,234.24295,121.75948,120.45093,133.08549,122.87318,130.35701,137.8028,168.04646,131.62506,119.3393,112.38505,105.11681,135.08374,92.508606,133.77202,90.864761,85.834549,95.134743,140.4373,79.714668,77.650612,75.962814,70.402809,57.96904,61.166481,65.225945,56.685123,52.11665,53.385185,46.679871,47.381588,43.314945,41.297775,40.648029,39.410801,33.90583,33.40596,36.000492,33.322472,33.026546,31.79093,31.878839,25.932203,26.214666,26.162897,25.834869,27.094173,24.794901,25.054842,23.128489,23.767962
129.64529,209.23604,820.1496,336.52768,261.0014,458.28293,750.05286,260.19305,324.68079,269.64618,586.60291,344.26642,314.97336,494.41373,391.79205,256.49289,239.21367,182.47975,435.73572,242.60414,552.94952,525.34656,326.32953,235.36151,473.99457,256.42096,968.88434,459.86444,167.07977,276.33737,251.42949,172.47993,143.7999,291.84213,120.26564,250.07648,145.29875,146.44363,146.6073,135.36407,145.19989,139.75006,161.41905,141.20863,119.15417,113.99078,97.559181,114.33031,107.18592,109.89565,80.162956,93.61187,99.172432,127.1031,87.265404,72.21907,94.290855,68.656357,74.503708,63.650818,64.954369,62.662838,52.418938,55.075165,47.569191,52.092861,45.01181,48.030739,38.509029,38.290833,37.816952,35.775955,31.867537,33.915237,31.758408,29.323063,29.161322,29.043137,26.066681,26.663921,24.152845,25.030563,22.586817,23.332251,22.654667,23.42248
99.489182,327.78934,637.01428,583.77515,286.06931,243.53891,415.43646,226.49687,219.33864,474.37387,446.77957,379.05807,346.85297,379.37677,311.04691,183.6427,282.86127,317.99506,437.36487,435.25473,504.61887,439.43314,268.66779,158.95483,254.18211,443.49185,512.11359,400.19574,197.17151,279.49017,244.87323,155.48068,215.52426,314.71689,194.88933,110.35923,122.15838,98.314766,158.04155,185.99887,146.83687,135.44812,184.79265,130.4258,105.21629,112.57085,136.02919,102.96558,103.24779,119.37991,107.24248,103.47728,123.96406,112.96838,84.446892,78.998428,84.41729,67.234863,70.726723,64.884705,61.310963,54.075127,50.368568,50.070515,48.723957,39.491428,42.986172,40.726311,36.393684,36.54351,38.55373,32.301434,31.497307,29.276297,31.054605,29.992598,30.926073,27.425735,23.562416,25.69389,27.491798,25.211264,24.355858,25.147547,22.718231,22.112452
198.85057,296.2637,606.93683,314.19299,162.75629,297.63568,413.62354,348.41473,242.40042,516.93939,476.88388,295.3858,235.66005,208.73032,399.74634,264.01843,340.27502,325.45593,309.22433,185.30753,549.60083,459.92401,259.15042,334.11694,440.40085,276.55984,483.90149,471.19916,234.66673,215.7057,258.90726,145.36032,210.84424,276.65128,120.17645,164.14386,141.60951,116.86124,150.70747,116.02634,161.23509,133.20296,170.94736,107.97903,116.20889,89.655037,109.61505,133.38295,120.01965,112.51783,78.263428,85.920219,99.710907,92.293633,78.842979,78.444443,76.912643,68.502937,67.156319,63.372925,64.049438,58.639133,47.231796,49.042763,40.619713,46.628757,43.326134,43.96312,38.260849,37.70647,33.213631,30.94632,31.997837,32.050358,33.213909,29.640331,28.008673,25.68491,26.24777,27.24264,23.715555,25.192709,23.784403,23.509411,22.171043,22.758318
240.87842,261.35342,561.94281,247.61694,163.59102,236.5472,317.23981,163.15393,371.28052,284.51202,718.21381,311.80811,299.55661,281.59091,620.99463,235.53671,220.00589,361.7804,231.79071,525.82953,676.74988,558.1134,252.09821,364.16425,264.42755,279.95624,429.0033,375.47443,156.57484,289.94745,293.9028,138.21654,187.99745,294.51764,171.3179,144.17654,137.56158,119.97319,142.34956,200.05643,152.20789,127.38625,172.10867,106.59009,135.64105,86.385475,80.596939,114.06533,111.06739,105.30284,95.85376,105.23087,88.908485,97.542992,76.453751,70.722603,67.51033,68.306496,61.266605,65.81266,56.852253,55.67881,51.474365,53.944355,53.253052,44.216587,47.347298,40.805401,36.460239,41.903851,36.520256,34.141006,33.761089,32.765903,30.815689,27.749138,29.188826,27.921528,28.843975,27.544178,23.333076,25.210171,25.247185,23.608103,21.713045,22.51099
387.2142,294.28104,643.73871,314.58368,195.41679,391.43961,359.63348,324.07245,408.21558,773.66016,1140.2985,376.67267,250.72574,276.48386,577.56158,369.27405,303.99765,311.57056,450.44455,638.21033,683.28619,482.66098,451.46466,328.83435,365.5889,244.18922,710.21173,217.74139,185.66261,260.25983,284.13834,196.02798,130.30127,323.30054,134.19402,147.73109,120.31667,78.64653,145.35864,123.54213,161.58293,169.03033,137.823,103.84451,120.04402,95.810455,99.960953,111.10324,116.68295,106.31467,86.590767,92.633789,110.35061,87.006142,77.138901,79.674103,75.565475,70.317177,69.89901,65.597282,61.897224,58.167583,53.582996,54.13583,61.14513,60.372242,57.0144,56.155117,48.702656,46.815258,48.755024,42.456615,42.94043,40.250202,41.619736,38.770237,40.941681,32.694733,32.950737,30.265022,29.18515,28.645102,27.17206,27.92692,25.349941,26.602821
151.62373,82.338142,607.05713,404.74564,397.96439,282.77872,388.05182,345.65439,280.76852,965.39392,1348.5837,560.98096,199.59195,649.56439,772.17273,302.96082,213.9696,353.97464,434.03458,272.71594,473.31409,510.70538,218.17033,218.50061,268.87903,209.09158,490.56387,273.00623,246.04553,201.53079,260.85364,135.74515,239.14629,347.32947,145.74001,164.63063,97.219948,104.23653,139.80582,143.66568,147.72452,156.21657,163.02817,158.1692,136.92061,108.20311,85.770599,108.29386,125.07814,111.84947,97.941414,98.284126,88.857368,90.436981,75.239182,84.685364,74.930038,67.626579,66.665298,66.159477,68.219513,54.992119,56.428082,41.388973,47.444786,50.506126,52.206772,42.811028,43.270687,37.76067,41.167645,33.949104,37.218613,32.003853,30.792877,31.331907,29.589947,28.865026,26.531187,25.460188,28.358208,25.94606,24.685272,24.08165,23.692444,23.023842
205.8584,222.963,638.58014,160.55347,245.63158,405.75226,517.01825,209.91563,318.29898,1799.9238,917.0423,336.38101,384.01486,376.56775,420.43866,169.4084,239.34601,268.89862,333.52167,443.05814,426.755,439.81628,282.96805,198.51932,349.89426,325.22751,753.28534,279.81573,175.88104,190.51949,250.27974,171.32913,214.09818,307.45807,158.66789,127.28846,116.32885,129.80063,130.29218,159.78598,143.23071,144.87457,141.26978,152.28847,140.86472,88.801613,94.154152,125.53111,111.20976,109.58828,106.49149,96.595863,121.68289,85.403275,81.020638,69.764671,72.997971,70.528053,67.565819,60.763783,55.699936,57.456245,53.794804,46.17532,46.457245,43.778412,41.643532,43.481823,40.087849,40.24408,36.077286,35.276207,34.777515,32.577003,31.458479,28.029104,30.683537,27.307146,25.591742,25.679291,25.355532,23.948574,22.82988,24.146233,22.219685,21.003212
144.24487,242.39639,589.724,217.74457,268.24759,342.0141,550.48364,434.36795,420.1062,980.54102,1091.4395,335.56775,299.26996,223.33873,428.61633,271.79562,342.91129,336.24625,240.64842,392.27264,506.6037,450.43015,249.92953,474.71246,391.52704,269.59811,621.27441,604.4444,179.85172,115.56767,248.83266,156.01581,219.85812,304.39639,144.51892,151.43814,106.98884,88.47213,136.89661,160.27814,120.53961,150.80817,122.86389,143.52498,140.82133,91.315872,102.39478,105.38256,110.15109,104.99691,105.48251,90.02018,115.79314,98.717621,78.283211,76.648438,72.413452,72.804802,66.727585,58.871819,60.799881,51.235104,49.48288,49.39558,43.73444,44.471825,45.020924,45.564682,36.10997,35.073124,35.791084,30.106489,30.897373,31.516462,28.524899,27.543264,27.236584,24.319006,25.179632,26.411406,25.159637,26.644253,22.96858,23.008421,22.842789,23.023811
140.76312,201.05411,529.04279,284.5567,214.41147,225.57033,533.87689,262.82388,320.61142,689.57587,532.10791,302.34314,366.50009,355.28052,655.9751,272.15656,427.03558,314.21381,547.23792,498.50845,531.92383,575.91119,322.88202,412.36609,477.14056,215.02896,409.62018,647.0069,269.38028,214.7244,284.26538,155.69229,190.55872,317.55029,135.7644,108.18517,137.30791,98.119354,100.31525,126.10105,163.50459,135.22636,144.92969,127.31389,108.52531,116.09232,90.787804,140.35088,116.88922,94.412918,107.69958,94.352859,104.47772,80.596565,74.9571,65.844177,79.025482,74.289551,65.028656,63.019035,60.059956,56.287601,48.970032,49.502945,45.463867,47.391663,44.212173,41.619289,36.234627,37.096657,38.80159,32.174889,33.024586,30.993961,29.524197,32.182732,28.397236,25.247812,26.341545,24.475397,23.784466,25.227989,22.870964,23.631386,23.302481,24.446692
292.57938,189.02187,664.27826,213.27661,115.60109,188.90654,600.4856,345.91373,217.97461,391.96805,431.16724,151.61093,316.24875,308.92291,563.43707,331.00537,391.20111,268.3226,486.67642,262.13562,469.92917,426.08011,279.19382,260.5087,344.42371,307.25555,469.48322,274.6301,270.1402,198.50949,228.29294,143.85233,202.16611,259.49805,139.39058,129.14391,157.14461,108.94569,114.99977,112.97356,126.8555,146.42563,105.46989,117.88242,131.69652,114.38263,122.37961,141.86005,110.66818,123.69102,95.750038,82.298538,108.932,85.707901,73.577148,74.823624,77.274567,65.726974,68.233353,60.02063,49.522453,52.957352,53.334404,55.606937,45.636024,48.576168,41.799732,39.396698,41.132275,39.934174,34.836758,33.313095,30.208429,30.163961,29.340878,29.572264,27.547424,26.9517,26.597567,25.592356,25.041916,22.972916,24.313095,24.157784,23.881453,24.143755
355.77377,169.46587,820.56702,396.90778,345.31732,303.11792,317.27185,293.43466,309.63013,434.815,303.2131,391.23215,227.16579,302.61469,517.31702,309.05179,323.17493,177.189,340.09564,452.18289,516.54028,483.03015,172.90874,365.87497,257.05704,151.8212,329.09958,368.92834,257.39197,256.73596,341.97983,182.76512,173.99335,229.19513,149.84978,136.27565,123.18864,141.94391,128.63489,135.9223,112.86948,146.23811,134.44647,143.08556,105.85405,93.680344,124.80543,145.34604,113.61859,92.422234,89.328194,110.64677,122.34061,84.852974,85.448616,70.377731,72.776253,76.31916,59.747875,60.542519,63.345993,52.036758,45.897827,44.622231,42.321915,41.821568,41.436958,39.235405,35.519985,33.440044,30.662466,32.813343,27.566679,29.244261,26.299326,27.579378,27.305067,26.996155,24.479927,25.839499,24.644445,23.106447,22.044872,23.79225,21.464691,23.409346
