A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7,B7
335.637,238.609,691.057,437.996,269.89,805.606,1008.83,638.85,336.898,202.035,127.764,281.231,315.537,653.957,474.76,205.952,168.478,377.72,246.478,299.113,340.435,273.754,313.014,187.146,209.75,229.457,282.788,124.958,148.164,187.813,197.484,152.103,187.28,199.138,98.5446,123.768,124.502,195.633,150.063,116.226,80.7282,85.1537,81.0153,81.6525,82.4939,87.5549,61.5026,77.166,76.773,81.1776,68.6223,65.9527,64.5782,54.1688,44.2892,45.5793,53.529,45.8192,50.7424,42.6171,44.2177,43.0299,39.5876,35.4327,38.7469,40.2312,35.6382,38.1307,32.3385,31.4755,29.3838,32.377,28.0703,29.1907,29.4182,29.1128,31.1807,28.1056,24.8465,24.9942,24.9377,24.1077,25.7032,23.7953,23.7878,23.89,
708.893,551.445,770.717,465.998,375.313,547.437,849.188,348.819,343.415,213.263,337.471,191.27,319.878,568.367,548.096,251.556,194.732,390.622,155.738,258.364,355.616,272.012,295.231,249.409,162.112,202.956,261.428,148.046,148.922,190.527,193.855,143.93,120.9,135.427,113.928,106.076,116.472,141.226,106.019,99.385,79.8952,101.734,97.7847,68.3155,81.2822,64.6897,51.675,74.5513,73.6368,95.3237,61.1959,63.0817,59.8801,58.9871,63.1238,51.1739,56.406,50.3668,49.3577,53.3365,50.0194,44.1082,44.1461,47.9241,42.8288,35.6388,39.5121,34.7754,41.006,40.1008,36.3036,37.314,35.0174,31.0262,34.1842,31.9787,30.0502,35.0789,31.4824,28.7454,26.2821,25.3441,26.1119,26.5013,24.6041,26.2692,
222.614,324.244,489.968,452.55,548.833,1631.46,434.324,407.585,161.259,163.53,136.35,221.617,189.86,338.832,342.278,114.137,264.749,280.593,225.924,245.356,255.245,261.294,367.983,212.964,270.011,319.825,240.872,130.981,98.0845,164.929,233.475,129.541,162.769,130.096,80.2592,105.346,105.005,120.241,88.9023,98.517,72.8105,87.5448,74.4265,78.809,68.1454,87.1992,68.2689,54.0483,53.3347,70.2769,51.5161,55.0689,46.5675,39.5237,45.1198,50.2941,43.3122,45.8096,44.0177,39.788,36.8536,37.8129,41.9468,35.147,36.0045,34.3663,29.7108,33.8392,34.3309,34.857,31.8341,30.3035,27.1057,25.3531,29.682,29.6119,28.8278,29.4927,28.2541,23.7347,25.1244,23.2973,21.5473,23.535,21.2839,23.3709,
610.696,654.044,721.097,349.183,188.878,551.841,623.708,401.471,268.91,133.405,231.057,185.296,310.807,388.886,533.618,248.142,232.442,290.974,153.885,231.716,310.239,280.182,323.818,351.464,274.597,228.896,234.286,133.672,113.174,120.687,230.015,157.24,144.158,163.372,103.033,85.0903,106.363,123.23,107.732,96.8485,103.934,106.315,95.2477,70.781,76.5736,72.8042,82.2179,66.4195,81.5839,82.216,61.0063,53.952,57.9661,56.1098,68.7579,52.9692,61.083,54.8076,53.2874,46.7925,47.2986,55.2847,45.5304,45.0955,45.0575,39.0583,38.2579,36.9679,41.9901,35.0779,38.6249,36.7279,35.4887,34.5678,31.5556,34.1795,36.4375,31.7963,27.3418,28.4598,25.2114,27.6647,27.624,26.0037,24.7771,24.7695,
458.663,581.563,686.448,480.261,419.551,444.518,447.023,348.13,175.392,167.17,238.246,154.204,265.474,402.219,276.464,189.097,303.936,364.573,230.442,310.467,377.574,295.867,333.917,320.084,236.853,196.079,265.902,138.261,57.7607,121.816,229.239,113.548,144.172,162.098,103.535,103.207,107.603,122.605,123.352,98.9099,73.2079,94.4493,85.1225,69.6485,91.2086,92.1083,71.1631,73.2261,74.397,85.4634,67.0797,61.2774,60.1784,60.9122,50.1142,59.2149,63.7849,53.1604,52.1666,44.9772,49.532,48.0051,39.3223,40.7262,40.0107,41.797,39.9448,47.5012,47.4651,42.486,33.0836,38.8616,34.1275,35.0633,32.937,32.2263,33.7289,32.8314,28.3999,26.8955,25.7974,27.3443,30.5266,24.8947,27.5344,25.9694,
140.723,526.652,788.156,468.391,334.274,559.572,562.848,307.205,295.353,163.742,167.389,167.838,324.68,906.754,348.576,138.311,233.144,353.494,198.786,276.12,370.323,215.145,272.531,437.21,343.159,227.178,194.281,166.615,143.403,162.1,221.588,140.126,173.943,160.521,120.061,109.688,119.542,106.494,114.594,109.233,86.5786,123.985,88.3489,76.3481,67.0691,80.766,65.3674,68.1855,71.2895,67.6507,68.5234,71.983,49.601,45.2394,46.5588,50.2455,49.9237,42.2765,42.5252,42.246,44.4011,36.9145,39.0406,37.8104,32.3582,36.4942,34.923,34.4812,42.4382,38.6452,36.1597,36.6203,34.1111,30.6911,30.656,31.7527,29.3262,27.5345,29.7047,26.1663,27.4425,26.8244,26.8288,26.072,24.273,25.6839,
299.66,497.921,1124.44,447.517,460.483,642.777,559.555,237.941,275.819,207.843,210.106,219.23,482.285,974.758,553.286,266.84,148.041,122.247,180.967,148.1,122.534,185.803,305.706,282.303,183.408,265.401,227.901,106.239,149.087,144.952,275.211,123.7,160.988,165.677,88.6644,103.358,112.928,73.9403,84.3869,119.694,82.0618,88.9338,85.0387,68.4924,64.8789,77.1913,68.6135,77.9745,68.5853,70.1792,54.3249,57.3197,43.4978,49.6858,46.0428,49.0111,46.1018,46.3011,48.6617,39.8921,39.3078,40.1187,35.0865,36.1614,35.8607,38.4503,36.7313,33.6188,33.7168,34.1538,35.0975,34.1061,31.8111,29.3792,28.6835,28.0397,29.0573,33.2815,27.6096,26.3937,27.0435,27.4544,25.9782,24.6548,24.0904,25.1692,
159.499,322.238,823.566,502.789,496.106,490.374,761.325,375.909,489.864,317.958,286.868,332.672,380.963,973.243,537.194,147.149,121.262,233.418,215.699,201.315,201.503,208.283,292.406,328.561,143.015,171.516,230.163,129.255,109.013,136.868,249.556,143.97,143.557,182.518,111.492,80.3716,106.141,96.9768,96.8295,95.528,82.859,84.021,87.4962,69.7253,87.2008,93.4482,71.632,63.3264,63.8871,63.3224,56.2803,53.9298,57.4733,45.2092,51.1059,44.3287,48.1866,43.8886,43.2681,41.1005,40.8088,38.3741,37.1026,35.4735,35.6375,35.144,37.4218,32.5586,33.1663,33.7964,33.1105,34.2294,30.1775,28.5249,30.0286,32.3662,32.7125,35.4819,30.6127,28.7394,28.0937,25.4697,27.4753,25.8739,25.6396,24.824,
540.455,650.879,851.219,497.393,469.763,988.892,423.816,422.83,295.642,179.491,178.865,86.7933,337.456,915.863,530.269,185.147,254.75,293.055,203.031,260.025,294.045,292.017,277.819,238.882,128.145,175.546,246.121,128.456,104.905,98.9359,215.043,127.935,123.149,150.07,100.565,97.8902,122.52,107.546,97.8895,90.208,77.0003,82.7922,76.0317,65.7971,72.7176,87.1798,66.1396,65.0545,56.9397,62.0501,57.2276,43.7001,49.8044,46.6301,47.8268,45.1463,45.6243,43.254,41.5369,43.2581,40.8957,37.9474,36.879,39.6133,35.1735,33.2076,34.571,33.2594,37.8052,34.6038,31.6942,33.7413,31.2619,30.3144,27.9316,26.4901,32.0682,33.9303,27.8954,28.2915,27.5177,23.5407,25.6528,26.8625,25.1297,24.3581,
482.101,697.757,966.586,324.248,247.836,343.16,567.981,218.977,316.994,214.792,110.364,265.02,244.877,967.243,512.8,324.39,217.386,277.018,128.05,217.413,304.246,212.489,302.755,213.523,162.146,227.318,253.71,154.159,173.043,123.312,239.586,154.417,150.829,147.61,89.5247,75.4708,130.44,138.343,93.4379,89.335,70.0586,75.242,83.1377,63.713,86.3539,73.7832,49.0812,57.508,66.3915,67.3728,57.6074,52.5114,48.5824,43.0135,47.4739,50.3098,48.4705,41.2805,39.9234,36.7824,37.9392,34.5752,31.5263,33.5767,35.4642,33.4657,33.6354,29.3652,29.0918,30.3658,34.2896,27.2959,28.5851,29.9943,29.3463,29.2288,37.2527,30.3978,28.0722,28.0295,26.9834,26.3381,25.2312,26.2958,24.8114,25.9712,
569.126,581.516,881.891,475.463,777.821,840.72,697.125,416.334,216.523,301.801,185.741,171.037,157.568,381.146,514.878,243.85,220.843,271.746,138.853,198.502,261.19,247.963,269.976,228.753,191.444,224.129,268.486,149.837,119.373,113.966,220.336,158.249,122.889,159.18,82.841,87.8762,116.225,113.783,86.0156,89.0001,86.9766,69.1783,68.1361,79.4344,70.5123,81.7603,59.7813,74.4816,66.9324,63.1784,47.063,54.3773,55.1298,55.6726,48.4939,52.9915,48.7682,45.6564,46.385,43.5402,43.3525,47.4113,34.9305,32.8092,34.8347,36.1064,34.6209,33.6098,31.0792,32.8469,29.7793,34.4707,32.1817,28.9342,30.0074,30.2752,37.4542,32.3622,29.6821,27.3171,28.1474,27.1348,27.3892,25.1712,27.0464,27.0496,
480.708,426.49,1197.17,391.992,424.806,598.843,498.798,398.806,270.791,403.612,247.418,230.514,90.975,409.793,587.938,224.849,173.489,275.663,306.146,295.518,283.161,282.064,437.828,389.088,223.543,207.504,243.015,107.9,125.036,144.521,256.309,139.416,138.35,179.939,97.4937,106.355,121.662,80.7437,101.27,88.2439,62.0636,79.3752,71.6018,84.3575,82.16,78.15,74.4943,63.3712,66.5401,65.5509,44.5694,62.6204,53.9477,41.0156,48.2037,48.9759,44.3377,41.9027,40.1067,43.1752,41.7779,43.1603,34.7195,36.7848,34.8549,38.0752,33.6992,37.0886,33.8065,28.9882,32.3818,33.5659,34.46,32.8528,33.4641,31.9803,32.6183,32.9455,29.8702,28.9098,28.7145,25.5011,24.4255,24.6096,25.7161,26.4668,
553.593,409.05,1053.49,434.361,505.077,769.201,431.988,269.788,352.705,256.545,206.665,203.65,267.154,524.21,482.527,228.559,166.933,319.677,159.177,226.646,269.743,237.276,362.939,352.404,225.226,135.365,274.598,148.938,89.9571,103.472,190.24,131.932,153.881,147.04,134.425,91.5855,127.039,95.256,92.3793,82.7317,86.166,93.944,72.452,58.6638,67.5682,69.072,77.0163,62.4241,63.0124,65.6469,49.1277,62.2149,49.8451,41.4193,49.5047,50.1951,42.7839,50.3257,40.6362,36.5807,39.7063,42.5643,42.1672,34.3933,35.6421,35.6029,30.1621,29.6614,34.2802,31.9878,31.9172,32.0943,31.599,30.9402,28.4408,31.2307,34.8403,32.0298,29.3241,28.0088,27.6385,26.3804,24.6534,26.6509,26.2293,26.4519,
336.47,284.609,736.139,368.688,470.789,403.385,603.881,664.112,297.931,202.957,257.365,399.299,322.355,447.183,462.164,200.063,217.42,287.532,265.438,259.753,251.319,295.306,465.708,240.939,203.289,209.601,267.563,147.65,117.151,106.397,224.391,126.187,143.408,206.555,104.608,110.265,146.222,86.86,104.925,112.833,86.0717,83.5051,82.1411,73.5192,94.3897,77.2079,73.6382,66.585,76.1469,65.6496,53.4758,49.4488,52.4457,46.525,51.5047,53.1176,49.6148,44.6841,41.354,33.3296,40.3903,39.5939,33.3899,31.279,32.6914,33.6428,29.9062,30.846,31.0793,29.6723,29.8235,29.6319,31.3008,31.1884,30.3605,33.7298,35.3446,34.7178,31.9387,27.8082,27.0868,25.3833,28.1357,26.3437,25.5096,25.3646,
238.409,451.361,935.914,525.619,324.9,765.112,332.187,209.169,122.783,292.225,330.358,290.329,326.751,569.707,466.642,233.397,224.836,182.956,160.225,185.492,215.631,283.582,555.976,363.097,152.038,190.22,244.186,110.161,112.039,138.089,214.305,140.066,149.108,156.673,97.2518,107.338,109.592,92.8572,100.957,92.5763,75.8771,95.1656,99.8466,67.4865,80.1413,65.9954,84.949,71.0682,67.1722,66.1262,56.8298,56.2191,53.1721,52.1823,47.4468,60.8158,50.0019,44.3558,39.1492,36.1486,36.9999,35.5153,37.7812,33.4312,34.5814,35.232,33.057,34.3012,31.5551,34.4149,30.9909,29.8287,29.0221,30.1344,29.7313,32.37,32.8242,32.0196,30.0527,29.3513,25.6081,27.5249,27.4043,27.3041,25.8013,25.8902,
711.059,529.225,1048.88,370.808,321.385,639.148,656.139,231.737,243.438,195.568,352.317,264.574,412.431,519.873,536.38,233.312,133.589,199.761,248.791,208.557,167.31,280.146,286.249,220.81,144.281,142.735,252.704,106.974,155.902,86.8686,190.048,144.117,202.532,181.345,88.7515,87.8101,93.5658,92.7246,75.5039,89.0708,82.0676,76.5315,78.6049,69.7048,77.6037,74.1726,62.6208,66.0427,67.7586,67.4955,48.3097,42.9539,42.4688,43.5555,46.0688,43.9173,40.8547,39.0617,35.1788,37.0566,35.5561,34.6526,33.6824,29.9892,32.1778,35.6386,28.6891,30.5789,33.6092,30.7686,33.0864,30.9106,37.9131,29.2178,29.0656,34.6262,35.6775,36.4874,33.2677,32.4135,29.4505,28.6788,27.5448,26.4969,27.2833,26.1565,
212.046,320.899,789.076,135.333,633.332,754.276,867.357,523.754,236.182,238.206,140.423,209.27,194.527,341.024,581.635,228.331,251.83,224.525,154.079,198.683,234.589,225.291,292.245,314.232,225.704,201.004,360.055,117.813,89.9901,105.656,222.677,125.833,137.902,155.257,109.046,131.056,117.157,81.8574,95.4013,92.6787,76.4298,64.1702,74.5836,61.2955,71.5886,61.1433,63.1068,54.6435,66.4977,68.5463,48.9579,45.115,43.5604,40.1257,43.5324,39.4417,38.5964,36.839,42.5587,37.0748,41.6523,34.8764,33.5338,34.2953,33.0489,36.2411,32.8894,29.2556,29.2661,29.8658,29.0894,32.824,28.2379,29.1537,32.6904,34.1485,34.9753,36.068,32.4939,27.5027,26.9991,25.5884,26.6584,25.9019,25.9368,25.1356,
685.927,396.32,889.954,527.469,432.439,694.296,615.165,470.806,242.275,190.076,295.903,222.856,249.242,493.2,404.294,217.247,226.613,280.576,172.393,223.03,274.421,246.403,440.814,243.46,130.342,204.378,228.43,164.489,93.8559,173.178,272.301,121.826,113.377,150.882,102.146,108.251,116.542,106.127,109.01,82.4981,73.1525,78.9795,80.3366,64.6512,82.5624,77.0104,45.5383,61.0556,55.8724,63.1589,53.3082,47.1388,47.9092,36.5498,41.6724,44.4895,42.9943,37.2858,33.892,34.593,32.6274,38.5939,28.1142,31.1096,28.2757,30.8749,29.5792,31.9449,28.774,27.1252,26.6685,32.7302,30.4947,28.7643,31.1748,33.7494,32.5189,33.54,31.1019,26.6014,26.4577,27.762,27.8484,24.6944,24.9323,25.2422,
939.934,551.762,1220.57,445.511,440.581,536.766,500.186,361.185,248.24,332.693,174.688,229.277,426.376,239.086,515.985,145.47,205.302,165.871,219.135,201.63,188.395,249.089,396.239,253.438,275.801,239.996,233.157,121.677,187.874,143.633,216.632,194.803,101.542,162.898,98.0719,104.48,139.404,107.616,99.6988,102.213,60.2467,94.7087,84.3956,74.9327,86.0841,84.5618,70.4947,75.4014,69.9564,55.2774,44.0647,55.8909,53.9745,39.7003,52.3576,50.7583,40.9591,39.2932,38.8476,36.8545,36.3589,36.6459,36.9695,34.3904,36.8576,34.7804,31.1121,31.8519,33.4882,28.2051,30.2724,33.1915,35.7706,34.4128,30.6507,32.1957,34.7924,34.1634,28.5576,33.3186,28.4525,27.8869,27.0086,25.8658,25.9001,27.3313,
347.811,331.583,1023.09,636.081,390.803,513.364,566.594,444.81,280.881,122.7,221.651,282.244,304.947,582.892,416.494,281.495,293.586,286.605,193.385,242.096,281.464,216.962,326.106,286.698,175.071,238.894,231.354,122.421,207.15,144.864,287.769,142.387,120.655,141.345,116.091,91.1347,94.5535,115.363,95.4308,84.0192,93.7649,74.4318,94.8696,69.9893,91.0046,69.0769,66.0204,63.0673,58.891,55.1184,66.0046,57.9081,45.4645,46.1522,44.6672,44.4397,43.771,43.9684,40.2285,37.4923,37.3869,34.1365,36.0759,34.6528,34.253,35.1948,30.9808,31.3517,29.7874,29.9611,29.7041,32.8959,30.3796,31.1599,28.7585,33.5143,33.1067,33.5961,28.8358,28.7773,25.0255,28.0801,27.3167,24.0525,24.8134,25.1404,
352.19,242.138,701.039,608.59,779.712,734.797,348.92,552.589,370.377,265.627,178.607,172.752,350.798,232.882,490.996,181.438,138.04,237.401,203.529,204.238,210.868,248.957,387.435,328.085,275.165,258.367,292.177,137.439,129.92,143.866,293.718,162.655,125.949,194.136,125.896,109.532,123.132,103.087,91.5717,94.9316,88.5105,67.3305,81.62,73.0943,82.0796,66.0016,63.3351,90.1266,75.2837,68.6204,50.931,53.5819,52.7993,42.6592,48.3451,38.2361,47.35,48.0593,41.3367,40.3377,42.2095,39.1482,33.2685,38.0918,31.9764,31.8332,34.2338,31.9721,30.6056,33.8283,29.1093,32.5734,33.3206,30.8792,31.6476,31.5426,35.3281,35.5331,29.4556,27.0057,26.9727,26.7664,28.4758,29.8572,27.4106,25.9204,
711.025,524.841,1206.53,558.301,286.828,324.849,339.051,384.925,183.053,164.681,231.864,169.261,241.143,185.364,513.029,211.96,162.889,265.421,168.852,208.878,252.888,249.373,297.337,241.128,243.393,211.096,220.614,117.88,137.764,120.937,328.488,187.181,153.773,174.346,95.9701,109.631,114.392,90.8785,89.074,71.5487,86.368,76.3561,72.6971,75.5166,73.4904,69.466,61.6178,63.2405,65.2661,67.7276,61.5783,50.6543,46.5525,52.591,48.194,51.3096,40.6398,44.4532,40.6745,46.781,37.0968,42.8957,35.4692,34.6619,34.345,36.1838,34.9832,37.2043,31.9321,36.7428,28.8495,32.9519,32.0162,32.8878,33.1581,37.7251,36.7199,34.3736,32.5753,29.437,29.0319,27.9965,28.1807,26.8362,27.8884,26.4496,
563.426,356.114,1241.05,691.941,274.049,1049.83,1004.92,357.384,287.298,217.814,133.585,169.462,162.655,199.094,510.576,229.826,295.842,254.955,240.234,263.962,300.149,216.663,224.614,257.897,199.079,155.872,246.491,121.692,125.082,109.68,242.193,196.619,127.339,137.616,125.751,88.4057,132.068,78.9696,92.5012,66.787,90.2778,71.2763,80.6715,64.6414,76.8833,77.0629,53.3278,62.3097,55.5409,52.6427,44.8551,46.234,46.8199,42.8436,41.6527,42.8479,42.2207,34.7771,34.6515,36.6796,39.3654,40.01,35.4518,33.3087,28.7978,30.7391,32.7174,30.7575,32.0996,30.6238,33.2937,32.4081,31.1469,34.9261,30.2795,27.4772,35.876,32.9483,28.254,30.8412,27.2778,25.8837,25.1673,25.6563,25.3555,26.2259,
282.044,320.575,840.438,558.726,583.958,1273.5,872.601,429.064,443.307,470.626,257.234,152.055,236.48,270.235,443.866,212.828,214.36,204.364,180.584,186.972,201.74,276.678,220.472,199.888,174.028,158.009,292.279,143.052,136.835,96.8122,255.817,115.27,88.1169,135.668,84.6255,78.2997,93.5066,65.9695,104.419,77.1215,69.792,63.0961,71.2977,66.4859,79.0127,64.1763,46.7546,65.2459,65.6694,56.3567,44.2811,45.653,40.6217,42.724,38.0983,38.0007,36.9426,33.5458,30.1887,32.9645,30.4889,30.1023,31.5463,23.8848,24.5503,28.9108,24.5363,27.7819,26.0842,25.7242,23.5019,28.412,27.8629,27.0298,29.0468,32.1047,35.5742,31.4033,30.0411,26.6955,25.7965,24.2853,24.0226,23.0541,25.0103,24.2266,
310.891,754.478,968.7,523.759,364.471,645.518,853.093,452.13,542.81,378.295,303.798,321.527,381.171,236.392,444.379,239.289,324.837,316.537,319.607,322.546,335.883,329.356,239.412,165.723,223.005,194.273,285.642,190.494,102.584,95.1299,193.298,126.403,174.262,151.664,112.888,88.8927,113.203,102.088,103.065,82.475,89.1129,78.7439,73.4975,63.6444,53.3472,62.1131,50.1625,47.8736,61.3351,52.9056,41.6662,45.6976,45.0272,43.1985,45.171,40.6297,40.5845,34.0129,34.3162,30.4134,32.1516,33.906,31.1634,31.3086,31.4135,30.3859,27.7923,27.7743,28.2811,25.4235,25.8998,30.2164,28.8343,29.2447,28.4517,29.9003,32.2494,31.2394,26.6944,26.538,24.0565,24.022,26.8778,25.4018,25.7056,23.4871,
335.625,435.326,879.593,288.37,707.923,894.741,966.961,404.522,429.349,247.959,163.433,405.895,256.128,261.41,438.463,324.836,253.024,349.255,178.12,255.741,331.769,272.098,200.319,166.299,242.91,209.498,296.918,138.447,145.684,172.285,194.507,175.537,122.532,178.723,73.8021,98.5456,115.414,83.1928,94.3727,88.4287,70.0219,57.2951,65.1993,62.0959,74.4659,60.7003,55.6582,69.496,62.1993,63.202,46.0233,46.9339,43.4739,45.2364,47.9021,41.5945,38.1393,39.3473,37.7055,38.114,36.0771,37.7627,35.1189,34.9031,31.6455,33.057,29.3274,32.0355,28.629,28.6812,27.4421,30.8839,28.9081,29.1929,29.8829,33.3031,35.6339,34.241,30.5778,27.1829,26.9866,27.8645,26.0091,25.9071,24.2504,25.9019,
369.857,356.26,986.917,450.586,464.577,1454.91,973.034,247.706,492.637,350.211,240.951,281.614,295.04,163.508,514.893,250.909,140.509,219.896,140.846,171.763,202.976,203.5,284.416,166.56,222.276,186.657,213.406,161.692,138.644,90.8116,197.234,179.272,111.83,160.737,83.0147,124.681,105.231,96.2665,81.5444,62.5513,82.6703,78.4066,77.8279,67.6311,76.6134,58.1426,46.7496,59.051,53.9935,48.0711,39.2864,43.0167,48.012,42.6653,47.7791,39.5465,37.8772,36.1806,32.4514,31.173,32.6418,32.3755,30.5682,30.3575,30.7598,30.776,27.2668,27.594,28.226,30.1556,28.9017,31.8342,30.0218,29.1116,24.4626,29.045,29.3214,32.9274,28.8901,27.0132,25.9617,23.0797,25.2867,23.102,25.1191,23.3468,
411.852,350.063,1039.9,507.889,490.236,1315.2,486.254,632.039,494.215,412.672,103.926,246.179,207.647,154.818,466.233,258.392,238.373,355.518,225.091,277.759,307.493,279.449,212.347,310.221,253.449,206.642,311.377,125.048,135.566,109.221,187.756,128.77,99.9224,148.113,105.594,98.2828,85.1397,104.301,86.2261,74.8154,69.4077,77.7896,66.1513,59.6194,69.1822,61.7087,53.8,57.8508,64.1251,59.5414,43.2675,42.5037,40.2536,39.0137,40.6318,40.9745,37.3518,32.2802,30.8315,29.25,28.8082,34.313,31.6794,30.4657,30.4175,34.2305,28.3194,32.4278,27.0287,26.8887,26.383,29.612,29.5299,27.633,27.1109,30.047,29.7809,31.9487,27.3696,26.022,26.2348,25.1588,21.7285,23.1469,22.18,23.856,
581.101,504.167,1058.3,491.491,540.284,1194.75,794.127,677.429,442.671,535.698,323.626,302.239,217.411,215.403,411.54,149.627,158.375,251.65,161.888,209.511,255.073,201.072,317.398,128.963,188.483,222.28,210.004,143.151,140.565,135.43,231.269,128.428,140.89,184.488,100.799,112.066,129.716,113.817,109.861,76.6093,75.8445,69.4998,68.7406,58.4559,76.4023,52.0667,50.122,68.7995,54.1578,51.0749,47.0616,43.2792,41.5445,40.6616,37.6869,40.0661,42.0447,40.767,36.766,35.1016,37.4832,38.1236,30.0486,32.6048,30.8009,35.0505,30.7782,27.2823,28.993,26.018,31.0933,28.506,31.0288,29.1411,27.3108,29.5314,31.7324,36.1838,28.4378,26.0725,29.1682,25.7144,25.285,25.0855,26.7911,24.2828,
443.858,507.756,884.423,535.048,308.933,249.343,611.875,263.741,254.813,156.54,263.478,238.245,187.804,256.566,512.993,241.467,275.503,269.53,288.086,279.389,268.043,297.693,296.8,180.94,178.164,277.856,245.965,111.844,130.311,158.462,252.114,158.374,182.233,130.504,100.031,91.0965,130.943,89.456,87.6072,50.7743,86.8579,68.5434,70.5471,63.231,84.6613,81.5752,58.486,62.6956,61.4279,60.0558,45.1541,46.5362,52.7808,46.2061,42.8747,43.9878,40.8495,37.6531,40.723,33.7163,38.2145,39.097,40.659,33.3186,30.6962,32.5556,26.925,29.4881,30.2882,29.5569,30.6996,33.3399,34.5922,32.0631,32.0278,33.3425,35.7684,32.7339,32.6889,31.1052,27.6188,26.9281,23.7586,26.501,26.6561,27.2667,
446.088,431.822,819.686,465.895,772.761,980.629,1204.44,371.98,197.899,255.084,168.93,239.095,222.144,219.111,399.736,183.488,223.555,369.807,183.377,270.158,342.695,312.915,138.028,247.156,169.161,160.765,206.09,104.864,109.573,122.833,160.822,144.257,108.026,142.79,128.251,81.758,117.249,97.2878,101.268,91.9249,89.5054,55.537,74.3032,57.847,64.8942,73.7735,55.6282,59.5146,61.4899,59.7872,54.2188,45.0844,41.2329,39.6046,35.7634,47.431,39.9401,37.7256,30.8644,32.4262,34.7987,30.228,32.2216,26.6676,31.2029,28.9778,26.7414,24.0571,28.5727,28.4357,28.346,30.9886,28.4777,24.9643,24.1944,32.512,31.0794,29.549,28.8948,24.4509,22.5187,22.6414,24.4059,24.1312,25.067,23.8187,
463.132,299.339,757.708,394.585,724.593,986.185,1450.44,598.863,193.594,264.907,105.61,225.177,80.0612,289.809,448.846,351.359,135.804,327.411,219.314,249.135,270.439,267.736,166.13,314.572,212.709,367.564,217.196,77.8518,127.363,89.4361,203.333,121.463,108.689,129.156,129.995,115.7,106.079,75.9987,82.0253,75.0717,77.5687,78.8473,73.5912,65.24,65.7667,73.2597,55.8404,62.3395,57.8863,57.5016,38.6594,43.0244,42.5673,44.6331,42.0228,40.0648,35.6075,34.3669,32.1902,33.7415,31.7583,34.0758,32.3601,29.9238,29.2923,31.9482,29.9456,32.5203,28.26,28.4105,28.1057,31.4414,31.749,26.1007,31.5097,32.4969,32.4121,35.0351,29.1694,26.7597,27.3735,23.1585,25.5276,24.9933,24.7468,25.8611,
